obsmjd,mag_autocorr,magerr_auto,oid,ra,dec,fid,transient_flag,astrometricrms,nobs,ngoodobs,nbestobs,referencemag,referencemagerr,medianmag,bestmedianmag,meanmag,bestmeanmag,magrms,bestmagrms,sid,s_ra,s_dec,ptffield,ccdid,hmjd,nid,mag_auto,limitmag,absphotzp,fwhmsex,fwhm_image,qaflags,flags,photcalflag,goodflag,pid,dist,angle,ROW_IDX,ROW_NUM
55657.195397200000,14.635000000000000,0.182000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,12905268001443,233.968346,57.902653000000000,100082,6,55657.1970472,755,14.598000000000000,20.739000000000000,27.603,4.55,5.005,0,131072,1,1,12905268,0.054203000000000000,57.899049000000000,45,45
55804.142787200000,14.455000000000000,0.026000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,10461323002095,233.968357,57.902646000000000,100082,6,55804.1414272,902,14.470000000000000,21.491000000000000,27.778,2.35,2.638,0,131072,0,1,10461323,0.054203000000000000,57.899049000000000,46,46
55689.373267200000,14.672000000000000,0.026000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,10071786002159,233.968383,57.902647000000000,100082,6,55689.3746072,787,14.658000000000000,21.546000000000000,27.791,3.85,4.282,0,131072,0,1,10071786,0.054203000000000000,57.899049000000000,47,47
55624.455717200000,14.584000000000000,0.082000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,9922463001690,233.968374,57.902644000000000,100082,6,55624.4571772,722,14.597000000000000,21.228000000000000,27.714,4.25,4.782,0,131072,0,1,9922463,0.054203000000000000,57.899049000000000,48,48
55835.108347200000,14.415000000000000,0.033000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,10592435001683,233.968372,57.902656000000000,100082,6,55835.1066972,933,14.410000000000000,21.007000000000000,27.640,2.25,2.616,0,131072,0,1,10592435,0.054203000000000000,57.899049000000000,49,49
55800.252167200000,14.489000000000000,0.166000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,10407272001999,233.968363,57.902652000000000,100082,6,55800.2508672,898,14.460000000000000,21.255000000000000,27.493,2.25,2.706,0,131072,0,1,10407272,0.054203000000000000,57.899049000000000,50,50
55802.145687200000,14.469000000000000,0.023000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,10465839002120,233.968366,57.902645000000000,100082,6,55802.1443472,900,14.485000000000000,21.492000000000000,27.679,2.25,2.606,0,131072,0,1,10465839,0.054203000000000000,57.899049000000000,51,51
55719.306767200000,14.672000000000000,0.022000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,9673683002269,233.968366,57.902649000000000,100082,6,55719.3074872,817,14.667000000000000,21.619000000000000,27.832,3.15,3.492,0,131072,0,1,9673683,0.054203000000000000,57.899049000000000,52,52
54922.428427200000,14.885000000000000,0.354000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,12127171001966,233.968364,57.902647000000000,100082,6,54922.4300772,41,14.606000000000000,21.253000000000000,27.165,3.15,3.774,0,131072,0,1,12127171,0.054203000000000000,57.899049000000000,53,53
55656.233967200000,14.706000000000000,0.023000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,10021798002018,233.968326,57.902647000000000,100082,6,55656.2356272,754,14.693000000000000,21.359000000000000,27.717,2.95,3.543,0,131072,0,1,10021798,0.054203000000000000,57.899049000000000,54,54
55662.444737200000,14.637000000000000,0.068000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,10034626001927,233.968371,57.902651000000000,100082,6,55662.4463672,760,14.605000000000000,21.293000000000000,27.794,4.25,4.645,0,131072,0,1,10034626,0.054203000000000000,57.899049000000000,55,55
55826.124367200000,14.359000000000000,0.023000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,10528468002021,233.968374,57.902656000000000,100082,6,55826.1227472,924,14.362000000000000,21.408000000000000,27.723,2.45,2.815,0,131072,0,1,10528468,0.054203000000000000,57.899049000000000,56,56
54910.451457200000,14.927000000000000,0.051000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,12221586002344,233.968364,57.902648000000000,100082,6,54910.4530772,47,14.929000000000000,21.832000000000000,27.490,2.45,2.972,0,131072,0,1,12221586,0.054203000000000000,57.899049000000000,57,57
55632.307117200000,14.598000000000000,0.091000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,9966745001587,233.968314,57.902647000000000,100082,6,55632.3086772,730,14.524000000000000,20.807000000000000,27.669,3.85,4.364,0,131072,0,1,9966745,0.054203000000000000,57.899049000000000,58,58
54975.487067200000,14.883000000000000,0.029000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,12108796001122,233.968383,57.902646000000000,100082,6,54975.4880972,94,14.853000000000000,20.103000000000000,27.330,2.55,2.865,0,131074,0,1,12108796,0.054203000000000000,57.899049000000000,59,59
54921.241437200000,14.913000000000000,0.027000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,12278814001492,233.968343,57.902648000000000,100082,6,54921.2430872,37,14.869000000000000,20.736000000000000,27.150,3.35,4.082,0,131072,0,1,12278814,0.054203000000000000,57.899049000000000,60,60
55630.334167200000,14.620000000000000,0.042000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,9940597001949,233.968308,57.902646000000000,100082,6,55630.3356972,728,14.589000000000000,21.339000000000000,27.692,2.95,3.479,0,131072,0,1,9940597,0.054203000000000000,57.899049000000000,61,61
55712.284307200000,14.632000000000000,0.020000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,9622070002490,233.968352,57.902647000000000,100082,6,55712.2851872,810,14.625000000000000,21.833000000000000,27.800,2.45,2.884,0,131072,0,1,9622070,0.054203000000000000,57.899049000000000,62,62
55687.395917200000,14.693000000000000,0.024000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,14305364002251,233.968360,57.902647000000000,100082,6,55687.3972872,785,14.682000000000000,21.484000000000000,27.705,2.65,3.165,0,131072,1,1,14305364,0.054203000000000000,57.899049000000000,63,63
55716.325197200000,14.652000000000000,0.184000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,9637456002221,233.968362,57.902650000000000,100082,6,55716.3259872,814,14.516000000000000,21.507000000000000,27.662,3.05,3.433,0,131072,0,1,9637456,0.054203000000000000,57.899049000000000,64,64
55805.187057200000,14.448000000000000,0.027000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,10455950001987,233.968372,57.902650000000000,100082,6,55805.1856772,903,14.457000000000000,21.427000000000000,27.710,2.65,3.011,0,131072,0,1,10455950,0.054203000000000000,57.899049000000000,65,65
55808.141907200000,14.474000000000000,0.104000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,10481740001843,233.968345,57.902650000000000,100082,6,55808.1404872,906,14.486000000000000,21.114000000000000,27.649,2.35,2.768,0,131072,0,1,10481740,0.054203000000000000,57.899049000000000,66,66
55807.191657200000,14.211000000000000,0.054000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,10484179000996,233.968380,57.902652000000000,100082,6,55807.1902472,905,15.487000000000000,21.095000000000000,27.649,2.45,2.799,0,131072,0,1,10484179,0.054203000000000000,57.899049000000000,67,67
55650.240837200000,14.757000000000000,0.116000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,9998695001177,233.968316,57.902657000000000,100082,6,55650.2424872,748,15.348000000000000,20.876000000000000,27.414,2.85,3.463,0,131072,0,1,9998695,0.054203000000000000,57.899049000000000,68,68
55798.158967200000,14.458000000000000,0.025000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,10394039002237,233.968369,57.902653000000000,100082,6,55798.1577072,896,14.468000000000000,21.672000000000000,27.704,2.25,2.634,0,131072,0,1,10394039,0.054203000000000000,57.899049000000000,69,69
55628.509047200000,14.545000000000000,0.218000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,9937586001184,233.968412,57.902643000000000,100082,6,55628.5105572,726,14.529000000000000,20.381000000000000,27.224,4.75,5.304,0,131072,0,1,9937586,0.054203000000000000,57.899049000000000,70,70
55717.270937200000,14.667000000000000,0.023000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,10663171002494,233.968355,57.902648000000000,100082,6,55717.2717072,815,14.664000000000000,21.893000000000000,27.844,2.35,2.730,0,131072,1,1,10663171,0.054203000000000000,57.899049000000000,71,71
55715.329167200000,14.676000000000000,0.094000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,9639865002314,233.968362,57.902662000000000,100082,6,55715.3299772,813,14.692000000000000,21.734000000000000,27.803,2.65,3.201,0,131072,0,1,9639865,0.054203000000000000,57.899049000000000,72,72
55655.295327200000,14.681000000000000,0.024000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,10024195001907,233.968322,57.902637000000000,100082,6,55655.2969772,753,14.674000000000000,21.444000000000000,27.780,3.55,4.071,0,131072,0,1,10024195,0.054203000000000000,57.899049000000000,73,73
55796.179937200000,14.467000000000000,0.024000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,10398734002206,233.968371,57.902649000000000,100082,6,55796.1787172,894,14.467000000000000,21.692000000000000,27.735,2.25,2.572,0,131072,0,1,10398734,0.054203000000000000,57.899049000000000,74,74
55719.350767200000,14.672000000000000,0.022000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,9673632002235,233.968374,57.902648000000000,100082,6,55719.3514772,817,14.667000000000000,21.579000000000000,27.819,3.15,3.636,0,131072,0,1,9673632,0.054203000000000000,57.899049000000000,75,75
55803.144377200000,14.453000000000000,0.024000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,10463735002130,233.968345,57.902651000000000,100082,6,55803.1430272,901,14.457000000000000,21.525000000000000,27.737,2.25,2.693,0,131072,0,1,10463735,0.054203000000000000,57.899049000000000,76,76
54975.245477200000,14.780000000000000,0.029000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,12108808002428,233.968362,57.902641000000000,100082,6,54975.2465072,94,14.743000000000000,21.771000000000000,27.395,2.45,3.020,0,131072,0,1,12108808,0.054203000000000000,57.899049000000000,77,77
54975.360337200000,14.770000000000000,0.029000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,12108841002368,233.968374,57.902642000000000,100082,6,54975.3613672,94,14.740000000000000,21.695000000000000,27.387,2.75,3.243,0,131072,0,1,12108841,0.054203000000000000,57.899049000000000,78,78
54975.438267200000,14.792000000000000,0.029000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,12108895002537,233.968397,57.902643000000000,100082,6,54975.4392872,94,14.758000000000000,21.758000000000000,27.362,2.55,3.027,0,131072,0,1,12108895,0.054203000000000000,57.899049000000000,79,79
55653.344777200000,14.750000000000000,0.169000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,10026066002417,233.968343,57.902648000000000,100082,6,55653.3464372,751,14.712000000000000,21.704000000000000,27.745,2.55,3.041,0,131072,0,1,10026066,0.054203000000000000,57.899049000000000,80,80
55801.153567200000,14.465000000000000,0.028000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,10422531002154,233.968362,57.902649000000000,100082,6,55801.1522472,899,14.482000000000000,21.553000000000000,27.662,2.35,2.715,0,131072,0,1,10422531,0.054203000000000000,57.899049000000000,81,81
55715.285197200000,14.678000000000000,0.094000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,9639733002384,233.968355,57.902647000000000,100082,6,55715.2860072,813,14.636000000000000,21.724000000000000,27.746,2.55,3.082,0,131072,0,1,9639733,0.054203000000000000,57.899049000000000,82,82
55802.188877200000,14.465000000000000,0.023000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,10465990002177,233.968375,57.902639000000000,100082,6,55802.1875472,900,14.479000000000000,21.579000000000000,27.645,2.25,2.572,0,131072,0,1,10465990,0.054203000000000000,57.899049000000000,83,83
54918.405707200000,14.922000000000000,0.023000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,12282281002129,233.968361,57.902642000000000,100082,6,54918.4073572,30,14.905000000000000,21.593000000000000,27.447,2.85,3.580,0,131072,0,1,12282281,0.054203000000000000,57.899049000000000,84,84
55649.263167200000,14.708000000000000,0.026000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,9989650002250,233.968300,57.902655000000000,100082,6,55649.2648272,747,14.660000000000000,21.651000000000000,27.658,2.55,3.066,0,131072,0,1,9989650,0.054203000000000000,57.899049000000000,85,85
55714.300567200000,14.643000000000000,0.026000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,9636284002199,233.968362,57.902653000000000,100082,6,55714.3014072,812,14.628000000000000,21.660000000000000,27.790,2.85,3.281,0,131072,0,1,9636284,0.054203000000000000,57.899049000000000,86,86
55656.277207200000,14.710000000000000,0.023000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,10021867002281,233.968323,57.902648000000000,100082,6,55656.2788672,754,14.694000000000000,21.585000000000000,27.777,2.75,3.155,0,131072,0,1,10021867,0.054203000000000000,57.899049000000000,87,87
55803.188077200000,14.460000000000000,0.024000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,10463729002221,233.968366,57.902649000000000,100082,6,55803.1867272,901,14.464000000000000,21.624000000000000,27.705,2.25,2.547,0,131072,0,1,10463729,0.054203000000000000,57.899049000000000,88,88
54915.259677200000,14.966000000000000,0.022000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,12368625001873,233.968340,57.902650000000000,100082,6,54915.2613172,49,14.941000000000000,21.221000000000000,27.258,2.75,3.512,0,131072,0,1,12368625,0.054203000000000000,57.899049000000000,89,89
55795.224187200000,14.670000000000000,0.561000000000000000,1000821060000957,233.96836400000000,57.902648000000000,1,0,1.530369E-07,172,171,158,14.641,0.0080000000000000000,14.672000000000000,14.672000000000000,14.645,14.643000000000000,0.17100000000000000,0.16900000000000000,10391178000674,233.968417,57.902637000000000,100082,6,55795.2229772,893,16.181000000000000,20.344000000000000,26.791,2.25,2.611,0,131072,0,1,10391178,0.054203000000000000,57.899049000000000,90,90
